function,max_iter,seed,min_fx,max_fx,avg_fx,std_fx
Shekel05,50,30,-6.6498567264678385,-0.3632957162080165,-0.9367597436801289,1.1835590491084584
Shekel05,75,30,-6.6498567264678385,-0.3962915930222348,-1.035321609918063,1.166925443546261
Shekel05,100,30,-6.6498567264678385,-0.3962915930222348,-1.0605888897485776,1.1572991614795838
Shekel05,150,30,-6.6498567264678385,-0.4041189869116017,-1.0983768266784422,1.1500258477483905
Shekel05,200,30,-6.6498567264678385,-0.43973097407414863,-1.1637188476325342,1.1408318364775436
Shekel05,250,30,-6.6498567264678385,-0.5249746724327295,-1.2245425560439114,1.1224679324168225
Shekel05,500,30,-6.6498567264678385,-0.5249746724327295,-1.3693921976310732,1.09276590674573
Shekel05,1000,30,-6.6498567264678385,-0.7355305368989556,-1.5961077618534278,1.0521788831452892
