function,max_iter,seed,min_fx,max_fx,avg_fx,std_fx
StyblinskiTang,50,30,-159.0423186756386,-103.52439133632997,-134.63958959063976,13.777237524498796
StyblinskiTang,75,30,-173.32135361355586,-116.04189398537527,-144.97711855912388,12.871177872809241
StyblinskiTang,100,30,-175.19194956450548,-116.04189398537527,-153.29290318572293,14.317078374266508
StyblinskiTang,150,30,-191.83947025666285,-126.11466841531465,-165.0300743223711,16.36049099282369
StyblinskiTang,200,30,-195.06314989226092,-136.07576954255705,-174.29018779523636,13.90287505349286
StyblinskiTang,250,30,-195.61010663188543,-138.33229417194673,-178.42470822033843,14.254400903837384
StyblinskiTang,500,30,-195.83082455050015,-139.28303644554174,-179.806677893616,14.930240138806985
StyblinskiTang,1000,30,-195.83082851884913,-139.2839523238673,-179.80921359481434,14.931183354611917
