function,max_iter,seed,min_fx,max_fx,avg_fx,std_fx
Adjiman,50,30,-2.011779043584081,-1.5294908035185752,-1.914714831708462,0.1045523300889368
Adjiman,75,30,-2.0167416446924826,-1.8405616716579658,-1.9799741279640257,0.04533437373912367
Adjiman,100,30,-2.0214655654419196,-1.8507769370313272,-1.9994213310226394,0.03261745507868833
Adjiman,150,30,-2.0214655654419196,-2.0060219488208997,-2.018116304079995,0.0030671245013993154
Adjiman,200,30,-2.021768223265346,-2.0162806436569873,-2.0206356023988064,0.0012618962412834498
Adjiman,250,30,-2.021789544704432,-2.0177858865476153,-2.02148977865666,0.0007194529303166504
Adjiman,500,30,-2.0218067808214153,-2.0218056456921065,-2.021806581118988,3.274545312853305e-07
Adjiman,1000,30,-2.0218067833597866,-2.021806783359061,-2.02180678335969,1.8510967929285614e-13
