function,max_iter,seed,min_fx,max_fx,avg_fx,std_fx
LennardJones6,50,30,-0.9999904692369712,-0.6549050450219208,-0.9181656159135032,0.10772102091779653
LennardJones6,75,30,-0.9999975788064701,-0.7164157078506902,-0.9759463055110159,0.05336733794576637
LennardJones6,100,30,-0.9999975788064701,-0.9377009972255658,-0.9931995189726046,0.01462938009659468
LennardJones6,150,30,-0.9999998557437121,-0.9867440890271648,-0.9979607391139925,0.003054601727905374
LennardJones6,200,30,-0.9999998557437121,-0.9867440890271648,-0.9988880500054961,0.0025677085107158417
LennardJones6,250,30,-0.9999999039711716,-0.9882946120992362,-0.9991948043734257,0.002150254564307533
LennardJones6,500,30,-0.9999999725571022,-0.9998276180822872,-0.9999872687030678,3.62360871028041e-05
LennardJones6,1000,30,-0.9999999999999984,-0.9999996134822365,-0.9999999854071528,6.937450127507267e-08
