function,max_iter,seed,min_fx,max_fx,avg_fx,std_fx
HelicalValley,50,30,0.07856225412534686,11.817205213244648,3.235680934003088,2.6267914389830107
HelicalValley,75,30,0.07856225412534686,7.846234732800429,1.8092778466973387,1.4770808255506112
HelicalValley,100,30,0.01970862305073114,3.1838548148273107,1.2105469676994736,0.8916120032298075
HelicalValley,150,30,0.01970862305073114,1.552466282861492,0.5070290565739627,0.41965437367518277
HelicalValley,200,30,0.01970862305073114,1.341062568813406,0.39361676849885296,0.4059036359319734
HelicalValley,250,30,0.007020958307231932,1.341062568813406,0.3221181407402286,0.40194257940824873
HelicalValley,500,30,0.0023954275420811862,0.5152745216172832,0.10619347308992061,0.12863427163451904
HelicalValley,1000,30,0.0013158025266703577,0.09073562070151495,0.022277780729242594,0.021623696540268723
